Name,Sex,Weight
Abdel Aziz Bousarsar,M,74.0
Noureddine Bousnina,M,80.0
Jean Boussod,M,
Stphane Bouthiaux,M,79.0
Paul Bouveret,M,
Didier Bouvet,M,72.0
Didier Bouvet,M,72.0
Didier Bouvet,M,72.0
Xavier Bouvier,M,84.0
Xavier Bouvier,M,84.0
"Antonius Hubertus Maria ""Antoine"" Bouwens",M,
"Antonius Hubertus Maria ""Antoine"" Bouwens",M,
"Antonius Hubertus Maria ""Antoine"" Bouwens",M,
"Antonius Hubertus Maria ""Antoine"" Bouwens",M,
"Antonius Hubertus Maria ""Antoine"" Bouwens",M,
"Antonius Hubertus Maria ""Antoine"" Bouwens",M,
"Antonius Hubertus Maria ""Antoine"" Bouwens",M,
"Antonius Hubertus Maria ""Antoine"" Bouwens",M,
"Antonius Hubertus Maria ""Antoine"" Bouwens",M,
"Antonius Hubertus Maria ""Antoine"" Bouwens",M,
"Antonius Hubertus Maria ""Antoine"" Bouwens",M,
"Antonius Hubertus Maria ""Antoine"" Bouwens",M,
"Antonius Hubertus Maria ""Antoine"" Bouwens",M,
"Antonius Hubertus Maria ""Antoine"" Bouwens",M,
"Antonius Hubertus Maria ""Antoine"" Bouwens",M,
Malik Bouziane,M,54.0
Frode Bovim,M,76.0
Frode Bovim,M,76.0
Scott Bowden,M,65.0
Scott Bowden,M,65.0
Mervyn John Bower,M,
Jodie Bowering,F,67.0
Roscoe Leroy Bowman,M,
Roscoe Leroy Bowman,M,
Sandra Bowman (-Jinks),F,61.0
Heather Erin Bown,F,90.0
Heather Erin Bown,F,90.0
Heather Erin Bown,F,90.0
Helmi Boxberger,F,63.0
Helmi Boxberger,F,63.0
Helmi Boxberger,F,63.0
Helmi Boxberger,F,63.0
Helmi Boxberger,F,63.0
Bozhidar Khristomirov Boyadzhiev,M,120.0
Bozhidar Khristomirov Boyadzhiev,M,120.0
Georgi Spasov Boyadzhiev,M,76.0
Grant Boyce,M,68.0
"Raymond ""Ray"" Boyd",M,70.0
"Raymond ""Ray"" Boyd",M,70.0
"Robert Alexander ""Rob"" Boyd",M,84.0
"Robert Alexander ""Rob"" Boyd",M,84.0
"Robert Alexander ""Rob"" Boyd",M,84.0
Sean Boyd,M,92.0
Mackenzie Boyd-Clowes,M,69.0
Mackenzie Boyd-Clowes,M,69.0
Mackenzie Boyd-Clowes,M,69.0
Mackenzie Boyd-Clowes,M,69.0
Mackenzie Boyd-Clowes,M,69.0
Mackenzie Boyd-Clowes,M,69.0
James F. Boyde,M,71.0
Marime Boye,F,58.0
Marime Boye,F,58.0
Gregory Vaitl Greg Boyer,M,95.0
David Hebbert Boykett,M,86.0
David Hebbert Boykett,M,86.0
Lauren Marie Boyle,F,67.0
Lauren Marie Boyle,F,67.0
Lauren Marie Boyle,F,67.0
Lauren Marie Boyle,F,67.0
Lauren Marie Boyle,F,67.0
Sren Nikolaj Boysen,M,80.0
Hasan Bozbey,M,
Georgi Bozhilov,M,107.0
Valentin Bozhkov,M,72.0
Borut Boi,M,69.0
Borut Boi,M,69.0
Luka Boi,M,72.0
Luka Boi,M,72.0
Vlado Bozinovski,M,75.0
Sheral Bozorov,M,81.0
Anna Bozsik,F,50.0
Anna Bozsik,F,50.0
Anna Bozsik,F,50.0
Anna Bozsik,F,50.0
Anna Bozsik,F,50.0
Anna Bozsik,F,50.0
Anna Bozsik,F,50.0
Anna Bozsik,F,50.0
Alberto Bozzato,M,
Elisa Bozzo,F,58.0
Maria Grazia Bozzo,F,
Maria Grazia Bozzo,F,
Maria Grazia Bozzo,F,
Maria Grazia Bozzo,F,
Maria Grazia Bozzo,F,
Maria Grazia Bozzo,F,
Maria Grazia Bozzo,F,
Kim Brgesen,M,84.0
Reidar Kristoffer Brjeson,M,65.0
Marinus Rasmussen Brup,M,
Floris Braat,M,74.0
Antonn Brabec,M,67.0
Kamil Brabenec,M,81.0
Kamil Brabenec,M,81.0
Kamil Brabenec,M,81.0
Julia Helen Bracewell,F,54.0
Julia Helen Bracewell,F,54.0
Josu Brachi Garca,M,56.0
Patrick Brachner,M,82.0
Patrick Brachner,M,82.0
Joo Jos Bracony,M,
pela Braun (-Vnuk),F,
pela Braun (-Vnuk),F,
pela Braun (-Vnuk),F,
pela Braun (-Vnuk),F,
Julie Jane Bradbury,F,64.0
Julie Jane Bradbury,F,64.0
Julie Jane Bradbury,F,64.0
Luc Bradet,M,73.0
Colin Bradford,M,80.0
Colin Bradford,M,80.0
Colin Bradford,M,80.0
Colin Bradford,M,80.0
Colin Bradford,M,80.0
Colin Bradford,M,80.0
Alison Bradley,F,68.0
Alison Bradley,F,68.0
Elizabeth Bradley,F,64.0
Sophie Elizabeth Bradley,F,59.0
Matas Jorge Brain Pea,M,65.0
Marko Brajnovi,M,
Marko Brajnovi,M,
Eike Bram,F,69.0
Eike Bram,F,69.0
Herbert Bramfeld,M,
Norbert Brami,M,78.0
Norbert Brami,M,78.0
Grant Digby Bramwell,M,82.0
Grant Digby Bramwell,M,82.0
Marco Branca,M,75.0
Jos Antnio Branco,M,65.0
Heather Brand,F,60.0
Agnieszka Brandebura,F,52.0
Nicole Brandebusemeyer,F,60.0
Will Brandenburg,M,89.0
Cristian Alberto Brandi,M,70.0
Kristina Marie Brandi,F,59.0
Nadine Brandl,F,53.0
Nadine Brandl,F,53.0
Karel Brandsttter,M,
Ernst Magnus Brandsten,M,
Ernst Magnus Brandsten,M,
Ernst Magnus Brandsten,M,
Dorothea Brandt,F,70.0
Dorothea Brandt,F,70.0
"Friedrich Wilhelm ""Fritz"" Brandtner",M,
Ernst Konrad Otto Brasche,M,
Patrice Brasey,M,85.0
Patrice Brasey,M,85.0
"Christopher William ""Chris"" Brasher",M,
"Christopher William ""Chris"" Brasher",M,
Yevhen Anatoliyovych Braslavets,M,65.0
Yevhen Anatoliyovych Braslavets,M,65.0
Yevhen Anatoliyovych Braslavets,M,65.0
Shane Brathwaite,M,77.0
Neagu Bratu,M,75.0
Neagu Bratu,M,75.0
Brau,M,
"Ingeborg ""Inge"" Braumller (-Betz, -Machts)",F,60.0
Jerzy Walerian Braun,M,90.0
Jerzy Walerian Braun,M,90.0
Jerzy Walerian Braun,M,90.0
Max Braun,M,
Roland Braun,M,69.0
Roland Braun,M,69.0
Wilhelm Braun,M,
Alfred Braunschweiger,M,
David Joseph Brcic,M,85.0
Ronald Gilchrist Brebner,M,
Torsten Brcht (Oehmigen-),M,78.0
Espen Odd Bredesen,M,60.0
Espen Odd Bredesen,M,60.0
Espen Odd Bredesen,M,60.0
Espen Odd Bredesen,M,60.0
Espen Odd Bredesen,M,60.0
Espen Odd Bredesen,M,60.0
Espen Odd Bredesen,M,60.0
Gerda Kirsten Margareta Bredgaard,F,
Gerda Kirsten Margareta Bredgaard,F,
Vincent Breet,M,92.0
Otto Breg,M,90.0
Bernard Brgeon,M,68.0
Bernard Brgeon,M,68.0
Bernard Brgeon,M,68.0
Elsebeth Brehm (-Jrgensen),F,
Elsebeth Brehm (-Jrgensen),F,
Elsebeth Brehm (-Jrgensen),F,
Elsebeth Brehm (-Jrgensen),F,
Lars Gran Breisner,M,60.0
Lars Gran Breisner,M,60.0
Ren Breitbarth,M,55.0
"Robert ""Bobby"" Breiter",M,
Liselotte Angelika Breker,F,61.0
Liselotte Angelika Breker,F,61.0
Liselotte Angelika Breker,F,61.0
Liselotte Angelika Breker,F,61.0
Morten Brekke,M,68.0
Morten Brekke,M,68.0
Alberto Bremauntz Monge,M,68.0
Eli Bremer,M,76.0
Jean-Pierre Bremer,M,92.0
Jean-Pierre Bremer,M,92.0
Jrgen Bremer,M,75.0
Vin Elias Bremer,M,
Vin Elias Bremer,M,
Ralf Bremmer,M,114.0
Sebastian Brendel,M,92.0
Sebastian Brendel,M,92.0
Sebastian Brendel,M,92.0
Sebastian Brendel,M,92.0
Kristian Brenden,M,74.0
Kristian Brenden,M,74.0
Kristian Brenden,M,74.0
Magorzata Bre (-Nogala),F,54.0
Davide Bresadola,M,57.0
Davide Bresadola,M,57.0
Davide Bresadola,M,57.0
Davide Bresadola,M,57.0
Davide Bresadola,M,57.0
"Elizabeth ""Liz"" Brett",F,79.0
Rosalind Jane Brett,F,59.0
Kurt Bretting,M,
Kurt Bretting,M,
Grit Breuer (-Springstein),F,63.0
Grit Breuer (-Springstein),F,63.0
Grit Breuer (-Springstein),F,63.0
Grit Breuer (-Springstein),F,63.0
Georges Breuille,M,
Caroline Brewer,F,52.0
Eric Charles Brewer,M,100.0
"Frederick William ""Federico"" Brewster",M,64.0
Stephen Brialey,M,
Stephen Brialey,M,
Louis Briano,M,
"Calvin David ""Cal"" Bricker",M,
"Calvin David ""Cal"" Bricker",M,
"Calvin David ""Cal"" Bricker",M,
"Calvin David ""Cal"" Bricker",M,
"Robert ""Bobby"" Bridge",M,
George Spencer Bridgewater,M,97.0
George Spencer Bridgewater,M,97.0
George Spencer Bridgewater,M,97.0
"Donald Michael ""Don"" Brien",M,86.0
"Donald Michael ""Don"" Brien",M,86.0
"Donald Michael ""Don"" Brien",M,86.0
Siegfried Brietzke,M,90.0
Siegfried Brietzke,M,90.0
Siegfried Brietzke,M,90.0
Kim Briggs,F,63.0
"Benjamin Clifford ""Ben"" Bright",M,74.0
Melissa Jane Briley (-Mieras),F,50.0
Martin Leonard Brill,M,69.0
Martin Leonard Brill,M,69.0
"David Liddell ""Dave"" Brink",M,77.0
Erna Augusta Brinkman,F,70.0
Erna Augusta Brinkman,F,70.0
Jacques Brinkman,M,75.0
Jacques Brinkman,M,75.0
Jacques Brinkman,M,75.0
Jacques Brinkman,M,75.0
Thomas Brinkmann,M,76.0
Jorge Briola,M,
Jorge Gerardo Brion,M,
Valerie Ann Brisco-Hooks,F,62.0
Valerie Ann Brisco-Hooks,F,62.0
Valerie Ann Brisco-Hooks,F,62.0
Valerie Ann Brisco-Hooks,F,62.0
Valerie Ann Brisco-Hooks,F,62.0
"Anthony Wellesley ""Tony"" Briscoe",M,
"Anthony Wellesley ""Tony"" Briscoe",M,
Lawrence Brittain,M,94.0
Halland Britton,M,
Silvio Brivio,M,
Silvio Brivio,M,
Silvio Brivio,M,
Silvio Brivio,M,
Silvio Brivio,M,
Silvio Brivio,M,
Silvio Brivio,M,
Silvio Brivio,M,
Aage Emil Brix,M,
Herman Harold Brix,M,100.0
Petr Bza,M,80.0
Petr Bza,M,80.0
Dragoljub Brnovi,M,74.0
Gunnar Olof Sophus Broberg,M,73.0
Paul Brochart,M,
Paul Brochart,M,
Paul Brochart,M,
Paul Brochart,M,
Paul Brochart,M,
Paul Brochart,M,
Paul Brochart,M,
Paul Brochart,M,
Allison M. Brock,F,59.0
Allison M. Brock,F,59.0
Jeremy Russell Brockie,M,82.0
Norman Brckl,M,90.0
Norman Brckl,M,90.0
Rolf Yngve Brodd,M,
Jamie Lynn Broder,F,65.0
Shayne Brodie,M,
Ty Shannon Brodie,M,
Karsten Brodowski,M,104.0
"Cornelis ""Kees"" Broekman",M,
"Cornelis ""Kees"" Broekman",M,
"Cornelis ""Kees"" Broekman",M,
"Cornelis ""Kees"" Broekman",M,
"Cornelis ""Kees"" Broekman",M,
"Cornelis ""Kees"" Broekman",M,
"Cornelis ""Kees"" Broekman",M,
"Cornelis ""Kees"" Broekman",M,
"Cornelis ""Kees"" Broekman",M,
"Cornelis ""Kees"" Broekman",M,
"Cornelis ""Kees"" Broekman",M,
"Cornelis ""Kees"" Broekman",M,
"Cornelis ""Kees"" Broekman",M,
Gerben Gerardus Johannes Broeren,M,80.0
Nadine Martina Broersen,F,62.0
Nadine Martina Broersen,F,62.0
Alastair Richard Brogdon,M,76.0
"Alessandro ""Sandro"" Brogini",M,73.0
Michel Broillet,M,90.0
Susan Mirjam Broman (-Lnnqvist),F,55.0
Vin Harry Broman,M,80.0
Peter Frederick Bromby,M,114.0
Peter Frederick Bromby,M,114.0
Peter Frederick Bromby,M,114.0
Peter Frederick Bromby,M,114.0
Viktor Bregner Bromer,M,87.0
"Sandra Anne ""Sandy"" Brondello",F,62.0
"Sandra Anne ""Sandy"" Brondello",F,62.0
"Sandra Anne ""Sandy"" Brondello",F,62.0
Andreas Bronst,M,65.0
Andreas Bronst,M,65.0
Andreas Bronst,M,65.0
Andreas Bronst,M,65.0
Andreas Bronst,M,65.0
Andreas Bronst,M,65.0
Andreas Bronst,M,65.0
Andreas Bronst,M,65.0
Carole Brook (-Massarotti),F,60.0
Carole Brook (-Massarotti),F,60.0
Carole Brook (-Massarotti),F,60.0
Carole Brook (-Massarotti),F,60.0
Carole Brook (-Massarotti),F,60.0
Tracy Lee Brook,F,
Edward Hugh Brooke,M,
Edward Hugh Brooke,M,
"David Alan ""Dave"" Brooks",M,68.0
Lance Brooks,M,123.0
Tia Ra'shone Brooks,F,109.0
Travis Neil Brooks,M,79.0
Travis Neil Brooks,M,79.0
Susan Sharp Broome,F,70.0
Klaus-Ludwig Brosius,M,78.0
Alex Jason Brosque,M,70.0
Joel Elisabeth Brough,F,59.0
Julie Brougham,F,48.0
Jonathan Broughton,M,80.0
Eva Kristina Birgitta Brounus,F,63.0
Eva Kristina Birgitta Brounus,F,63.0
Eva Kristina Birgitta Brounus,F,63.0
Vronique Brouquier,F,58.0
Vronique Brouquier,F,58.0
Vronique Brouquier,F,58.0
Vronique Brouquier,F,58.0
Alexander Brouwer,M,88.0
Cornelis Lambertus Brouwer,M,
"Bertha ""Puck"" Brouwer (-van Duyne)",F,73.0
"Bertha ""Puck"" Brouwer (-van Duyne)",F,73.0
"Bertha ""Puck"" Brouwer (-van Duyne)",F,73.0
Wouter Brouwer,M,
Wouter Brouwer,M,
Wouter Brouwer,M,
Wouter Brouwer,M,
Wouter Brouwer,M,
Wouter Brouwer,M,
Wouter Brouwer,M,
Barry Ross Brown,M,91.0
"Benjamin Gene ""Benny"" Brown",M,74.0
"Charles ""Charlie"" Brown",M,57.0
"Christopher Effield ""Chris"" Brown",M,65.0
Darrel Rondel Brown,M,85.0
Darrel Rondel Brown,M,85.0
Denise Brown (-Hinton),F,64.0
Derek Dwane Brown,M,79.0
Dustin James Brown,M,94.0
Dustin James Brown,M,94.0
Fitzroy Brown,M,58.0
Harold John Catleugh Brown,M,85.0
Kelly Brown,F,45.0
Kelly Brown,F,45.0
Kelly Brown,F,45.0
Kelly Brown,F,45.0
Kelly Brown,F,45.0
Kelly Brown,F,45.0
Kendall Brown,F,43.0
Kendall Brown,F,43.0
Laura Brown,F,61.0
Majella Brown,F,80.0
"Philip ""Phil"" Brown",M,87.0
"Philip ""Phil"" Brown",M,87.0
Roberta Joanne Brown,F,69.0
"Rosemary Edith Brown (-Alexander, -Fydler)",F,62.0
"Rosemary Edith Brown (-Alexander, -Fydler)",F,62.0
"Rosemary Edith Brown (-Alexander, -Fydler)",F,62.0
"Rosemary Edith Brown (-Alexander, -Fydler)",F,62.0
"Rosemary Edith Brown (-Alexander, -Fydler)",F,62.0
"Rosemary Edith Brown (-Alexander, -Fydler)",F,62.0
Shelley-Ann Brown,F,75.0
Stephen James Brown,M,83.0
Stephen James Brown,M,83.0
"Susan ""Sue"" Brown",F,44.0
Sydney Stephen Brown,M,
T'erea Brown,F,64.0
"Timothy Tuttle ""Tim"" Brown",M,
"Christina ""Tina"" Brown",F,77.0
Wendy Renee Brown,F,70.0
Stephanie Karenmonica Brown-Trafton,F,100.0
Stephanie Karenmonica Brown-Trafton,F,100.0
Stephanie Karenmonica Brown-Trafton,F,100.0
Ian Sterry Browne,M,59.0
Ian Sterry Browne,M,59.0
Ian Sterry Browne,M,59.0
James Browne,M,70.0
Marcus Browne,M,81.0
Margaret Fitzhugh Browne,F,
"Susannah Claire ""Suki"" Brownsdon",F,57.0
"Susannah Claire ""Suki"" Brownsdon",F,57.0
"Susannah Claire ""Suki"" Brownsdon",F,57.0
"Susannah Claire ""Suki"" Brownsdon",F,57.0
"Susannah Claire ""Suki"" Brownsdon",F,57.0
"Susannah Claire ""Suki"" Brownsdon",F,57.0
"Susannah Claire ""Suki"" Brownsdon",F,57.0
"Susannah Claire ""Suki"" Brownsdon",F,57.0
"Susannah Claire ""Suki"" Brownsdon",F,57.0
Luk Bro,M,92.0
Luk Bro,M,92.0
Luk Bro,M,92.0
Jos Carlos Bru Villareal,M,
Andrea Maureen Bruce,F,54.0
Andrea Maureen Bruce,F,54.0
John Geoffrey Bruce,M,
Robert Bruce,M,80.0
Robert Bruce,M,80.0
Walter Brck,M,
Simon Brgger,M,66.0
Simon Brgger,M,66.0
Lotte Bruil-Jonathans,F,68.0
Lotte Bruil-Jonathans,F,68.0
Lotte Bruil-Jonathans,F,68.0
Julien Louis Brul,M,
Julien Louis Brul,M,
Julien Louis Brul,M,
Julien Louis Brul,M,
Julien Louis Brul,M,
Berend Brummelman,M,77.0
Jrgen Brmmer,M,69.0
Jrgen Brmmer,M,69.0
Jrgen Brmmer,M,69.0
Jrgen Brmmer,M,69.0
Jrgen Brmmer,M,69.0
Jrgen Brmmer,M,69.0
Jrgen Brmmer,M,69.0
Jrgen Brmmer,M,69.0
Vicente d'Avila Melo Brun,M,78.0
Vicente d'Avila Melo Brun,M,78.0
Frantiek Brna,M,86.0
Roberto Brunamonti,M,80.0
Roberto Brunamonti,M,80.0
Andr Brunaud,M,
Andr Brunaud,M,
Avery Brundage,M,91.0
Avery Brundage,M,91.0
Avery Brundage,M,91.0
Avery Brundage,M,91.0
Avery Brundage,M,91.0
"Michael Lee ""Mike"" Bruner",M,73.0
"Michael Lee ""Mike"" Bruner",M,73.0
Manuel Brunet,M,79.0
Manuel Brunet,M,79.0
Marie Laure Louise Graldine Brunet,F,52.0
Marie Laure Louise Graldine Brunet,F,52.0
Marie Laure Louise Graldine Brunet,F,52.0
Marie Laure Louise Graldine Brunet,F,52.0
Marie Laure Louise Graldine Brunet,F,52.0
Marie Laure Louise Graldine Brunet,F,52.0
Marie Laure Louise Graldine Brunet,F,52.0
Marie Laure Louise Graldine Brunet,F,52.0
Luis ngel Brunetto,M,74.0
Daniel Brunhart,M,60.0
Rachele Bruni,F,59.0
Godfrey Brunner,M,67.0
Godfrey Brunner,M,67.0
Knut Lennart Herbert Brunnhage,M,
Federico Bruno,M,66.0
Maria Bruno,F,54.0
Nicols Martn Bruno,M,85.0
Nicols Martn Bruno,M,85.0
Thomas Brunold,M,80.0
Pietro Bruschi,M,77.0
Pietro Bruschi,M,77.0
Matteo Bruscoli,M,75.0
"Ernesto Mario ""Enrico"" Brusoni",M,
"Ernesto Mario ""Enrico"" Brusoni",M,
"Pieter Johannes ""Jan"" Brussaard",M,
"Pieter Johannes ""Jan"" Brussaard",M,
"Pieter Johannes ""Jan"" Brussaard",M,
"Pieter Johannes ""Jan"" Brussaard",M,
"Pieter Johannes ""Jan"" Brussaard",M,
"Pieter Johannes ""Jan"" Brussaard",M,
"Pieter Johannes ""Jan"" Brussaard",M,
Hkon Brusveen,M,
Hkon Brusveen,M,
Hkon Brusveen,M,
Hkon Brusveen,M,
Edgar Helge Bruun,M,
Edgar Helge Bruun,M,
Edgar Helge Bruun,M,
David Gareth Bryan-Jones,M,68.0
Aleksey Sergeyevich Bryansky,M,82.0
John Kent Bryant,M,95.0
Robert Bryant,M,85.0
Robert Bryant,M,85.0
Arto Kalervo Bryggare,M,88.0
Arto Kalervo Bryggare,M,88.0
Arto Kalervo Bryggare,M,88.0
Kurt Alfred Bryner,M,
Kurt Alfred Bryner,M,
Mira Vasilyevna Bryunina,F,74.0
Ilya Nikolayevich Bryzgalov,M,90.0
Ilya Nikolayevich Bryzgalov,M,90.0
Gerda Elbieta Bryka (-Krajciczek),F,55.0
Gerda Elbieta Bryka (-Krajciczek),F,55.0
Gerda Elbieta Bryka (-Krajciczek),F,55.0
Gerda Elbieta Bryka (-Krajciczek),F,55.0
Gerda Elbieta Bryka (-Krajciczek),F,55.0
Gerda Elbieta Bryka (-Krajciczek),F,55.0
Paulina Agata Brzena (-Bentkowska),F,56.0
Zora Brziakov,F,85.0
Monika Brzostek,F,62.0
Bjrn Brnnum,M,
Jamil Mohamed Bubashit,M,
Jamil Mohamed Bubashit,M,
Ilona Bublov,F,59.0
Ilona Bublov,F,59.0
Ilona Bublov,F,59.0
Svetlana Yuryevna Bubnenkova (-Stolbova),F,60.0
Svetlana Yuryevna Bubnenkova (-Stolbova),F,60.0
Svetlana Yuryevna Bubnenkova (-Stolbova),F,60.0
Svetlana Yuryevna Bubnenkova (-Stolbova),F,60.0
"Augustin ""Gustav"" Bubnk",M,
Vclav Bubnk,M,
Vclav Bubnk,M,
Vitaly Ivanovich Bubnovich,M,70.0
Vitaly Ivanovich Bubnovich,M,70.0
Vitaly Ivanovich Bubnovich,M,70.0
Vitaly Ivanovich Bubnovich,M,70.0
Vitaly Ivanovich Bubnovich,M,70.0
Vitaly Ivanovich Bubnovich,M,70.0
Vitaly Ivanovich Bubnovich,M,70.0
Vitaly Ivanovich Bubnovich,M,70.0
Vitaliy Stepanovych Bubon,M,99.0
Giancarlo Bucchetti,M,
Paolo Bucci,M,65.0
Paolo Bucci,M,65.0
Paolo Bucci,M,65.0
Paolo Bucci,M,65.0
Paolo Bucci,M,65.0
Paolo Bucci,M,65.0
Paolo Bucci,M,65.0
Paolo Bucci,M,65.0
Paolo Bucci,M,65.0
Paolo Bucci,M,65.0
Paolo Bucci,M,65.0
Paolo Bucci,M,65.0
Paolo Bucci,M,65.0
Paolo Bucci,M,65.0
Paolo Bucci,M,65.0
Paolo Bucci,M,65.0
Paolo Bucci,M,65.0
Paolo Bucci,M,65.0
Paolo Bucci,M,65.0
Paolo Bucci,M,65.0
Paolo Bucci,M,65.0
Paolo Bucci,M,65.0
Paolo Bucci,M,65.0
Paolo Bucci,M,65.0
Adrian Bucenschi,M,97.0
Vinzenz Buchberger,M,
Vinzenz Buchberger,M,
Gebhard Bchel,M,
Selina Christina Bchel,F,57.0
Aleksandr Buchenkov,M,72.0
Peter Bucher,M,75.0
Richard Bucher,M,84.0
Fritz Buchloh,M,
Josef Buchner,M,68.0
"Annemarie ""Mirl"" Buchner (Fischer-)",F,
"Annemarie ""Mirl"" Buchner (Fischer-)",F,
"Annemarie ""Mirl"" Buchner (Fischer-)",F,
"Annemarie ""Mirl"" Buchner (Fischer-)",F,
"Annemarie ""Mirl"" Buchner (Fischer-)",F,
"Annemarie ""Mirl"" Buchner (Fischer-)",F,
"Terence William ""Terry"" Buck",M,
Hannah Buckling,F,75.0
Mario Buckup,M,69.0
Attila Buda,M,90.0
Oldich Burek,M,
"Harold Boyce Budd, Jr.",M,93.0
Ralph Neil Budelman,M,
Richard Gordon McBride Budgett,M,100.0
Ernst Budig,M,
Alexandru Buditeanu,M,
Alexandru Buditeanu,M,
Boris Fyodorovich Budnikov,M,74.0
Boris Fyodorovich Budnikov,M,74.0
Boris Fyodorovich Budnikov,M,74.0
Gavriil Budyonny,M,
Gavriil Budyonny,M,
Ruth Budzisch-Schleiermacher,F,59.0
Ruth Budzisch-Schleiermacher,F,59.0
Ruth Budzisch-Schleiermacher,F,59.0
Ruth Budzisch-Schleiermacher,F,59.0
Ruth Budzisch-Schleiermacher,F,59.0
"James Johann ""Jim"" Buehning",M,95.0
"James Johann ""Jim"" Buehning",M,95.0
"Peter Paul Gerhard Buehning, Jr.",M,90.0
Josef Buemberger,M,
Andr Buffard,M,
Pierre Andr Buffire,M,85.0
Pierre Andr Buffire,M,85.0
Konstantin Buga,M,77.0
Nataliya Nikolayevna Buga,F,56.0
Nataliya Nikolayevna Buga,F,56.0
Nataliya Nikolayevna Buga,F,56.0
Nataliya Nikolayevna Buga,F,56.0
Teresa Bugajczyk (-Labudz),F,72.0
Imrich Bugr,M,120.0
Imrich Bugr,M,120.0
Imrich Bugr,M,120.0
Charles G. Bugbee,M,
Charles G. Bugbee,M,
Charles G. Bugbee,M,
Philipp Buhl,M,85.0
Zygmunt Buhl,M,76.0
Beate Bhler (-Faure),F,67.0
Beate Bhler (-Faure),F,67.0
"Anton ""Toni"" Bhler",M,75.0
"Anton ""Toni"" Bhler",M,75.0
"Anton ""Toni"" Bhler",M,75.0
"Anton ""Toni"" Bhler",M,75.0
"Anton ""Toni"" Bhler",M,75.0
"Anton ""Toni"" Bhler",M,75.0
"Frederik Cornelis ""Frits"" Bhrman",M,
Kim Bui,F,49.0
Kim Bui,F,49.0
Kim Bui,F,49.0
Kim Bui,F,49.0
Kim Bui,F,49.0
Kim Bui,F,49.0
Kim Bui,F,49.0
Marion Buillet,F,56.0
Tihomir Buinjac,M,84.0
"Leendert ""Leen"" Buis",M,
"Leendert ""Leen"" Buis",M,
Marguerite Gay Buist (-Ritchie),F,49.0
Zdenka Bujnkov (-Jnoov),F,59.0
Zdenka Bujnkov (-Jnoov),F,59.0
Zdenka Bujnkov (-Jnoov),F,59.0
Zdenka Bujnkov (-Jnoov),F,59.0
Zdenka Bujnkov (-Jnoov),F,59.0
Zdenka Bujnkov (-Jnoov),F,59.0
Mandy Marie Brigitte Bujold,F,51.0
Mikhail Leonidovich Bukatin,M,88.0
Heinz Bker,M,84.0
Stanisaw Bukowski,M,62.0
Stanisaw Bukowski,M,62.0
Stanisaw Bukowski,M,62.0
Stanisaw Bukowski,M,62.0
Jaroslava Bukvajov,F,64.0
Jaroslava Bukvajov,F,64.0
Jaroslava Bukvajov,F,64.0
Jaroslava Bukvajov,F,64.0
Jaroslava Bukvajov,F,64.0
Jaroslava Bukvajov,F,64.0
Jaroslava Bukvajov,F,64.0
Jaroslava Bukvajov,F,64.0
Jaroslava Bukvajov,F,64.0
Viktor Grigoryevich Bulat,M,105.0
Alexandru Buligan,M,89.0
Alexandru Buligan,M,89.0
Diana Laura Bulimar,F,
Diana Laura Bulimar,F,
Diana Laura Bulimar,F,
Oleksandr Yuriyovych Bulkin,M,84.0
Andriy Zygmuntovych Bulkovskiy,M,64.0
Fernanda Bullano (-Dobile),F,
"Victoria Andrea ""Vicky"" Bullett",F,62.0
"Victoria Andrea ""Vicky"" Bullett",F,62.0
Gaston Bullier,M,
Katharina Bullin,F,70.0
Maik Bullmann,M,82.0
Maik Bullmann,M,82.0
Maik Bullmann,M,82.0
Nicole Bullo,F,56.0
Nicole Bullo,F,56.0
Nicole Bullo,F,56.0
Bert Bullock,M,
Bert Bullock,M,
Bert Bullock,M,
Bert Bullock,M,
Gamze Bulut,F,48.0
Valery Bulyshev,M,75.0
Valery Bulyshev,M,75.0
Hansje Bunschoten,F,
Hansje Bunschoten,F,
Hansje Bunschoten,F,
Hansje Bunschoten,F,
Hansje Bunschoten,F,
Hansje Bunschoten,F,
"Paulus ""Paul"" Bunschoten",M,78.0
Maurice Taylor Bunyan,M,
Bruto Buozzi,M,
Tejbir Bura,M,
Ryszard Burak,M,92.0
Ryszard Burak,M,92.0
Porntip Buranaprasertsuk,F,61.0
Vladas Burba,M,
Gee Burcharth,M,
Aleksandra Vasilevna Burchenkova,F,67.0
Paul Wilhelm Brck,M,
Beaufort Burdekin,M,
Jervis Watson Burdick,M,68.0
Vladimir Valeryevich Bure,M,76.0
Vladimir Valeryevich Bure,M,76.0
Vladimir Valeryevich Bure,M,76.0
Vladimir Valeryevich Bure,M,76.0
Vladimir Valeryevich Bure,M,76.0
Vladimir Valeryevich Bure,M,76.0
Vladimir Valeryevich Bure,M,76.0
Vladimir Valeryevich Bure,M,76.0
Maurice Buret,M,
Maurice Buret,M,
Marjan Burgar,M,
Marjan Burgar,M,
Donata Burgatta,F,84.0
Peter Scott Burge,M,80.0
Karl Burger,M,
Cedric Burgers,M,88.0
Edgar Richard Burgess,M,
Toni Brgler,M,75.0
"Wilhelmina Maria ""Wil"" Burgmeijer (-Schenk)",F,60.0
"Wilhelmina Maria ""Wil"" Burgmeijer (-Schenk)",F,60.0
Eduardo Burguete Babi,M,78.0
Eduardo Burguete Babi,M,78.0
