Date,Open,High,Low,Close,Adj Close,Volume
2011-02-04,67.500000,67.650002,67.169998,67.610001,56.233952,1344000
2011-02-07,67.809998,68.279999,67.760002,68.059998,56.608212,1359300
2011-02-08,68.160004,68.419998,67.940002,68.400002,56.891018,1621900
2011-02-09,68.230003,68.410004,67.910004,68.220001,56.741302,2110900
2011-02-10,67.879997,68.370003,67.730003,68.300003,56.807842,1904400
2011-02-11,68.089996,68.820000,68.029999,68.750000,57.182125,1559600
2011-02-14,68.760002,68.980003,68.669998,68.930000,57.331829,1554800
2011-02-15,68.720001,68.830002,68.540001,68.709999,57.148869,1598400
2011-02-16,68.959999,69.239998,68.830002,69.160004,57.523136,1925900
2011-02-17,68.959999,69.500000,68.930000,69.410004,57.731056,2054400
2011-02-18,69.500000,69.629997,69.260002,69.540001,57.839188,1761600
2011-02-22,68.779999,69.129997,67.860001,68.050003,56.599907,3178400
2011-02-23,67.980003,68.139999,67.029999,67.480003,56.125805,3430300
2011-02-24,67.349998,67.760002,66.820000,67.489998,56.134140,4472100
2011-02-25,67.820000,68.349998,67.699997,68.339996,56.841114,3642300
2011-02-28,68.650002,68.820000,68.300003,68.709999,57.148869,2694900
2011-03-01,68.940002,68.989998,67.529999,67.550003,56.184036,1429600
2011-03-02,67.480003,68.029999,67.370003,67.690002,56.300491,1592000
2011-03-03,68.360001,69.000000,68.320000,68.919998,57.323532,1299000
2011-03-04,68.940002,68.959999,68.019997,68.459999,56.940914,2721500
2011-03-07,68.699997,68.809998,67.459999,67.839996,56.425236,1562800
2011-03-08,67.959999,68.669998,67.620003,68.449997,56.932590,1123200
2011-03-09,68.360001,68.559998,67.959999,68.349998,56.849430,1566500
2011-03-10,67.650002,67.650002,66.980003,67.040001,55.759857,2239000
2011-03-11,66.709999,67.720001,66.709999,67.489998,56.134140,2148700
2011-03-14,67.070000,67.300003,66.550003,67.080002,55.793121,1622800
2011-03-15,65.290001,66.739998,65.160004,66.370003,55.202591,4776300
2011-03-16,66.150002,66.400002,64.750000,65.220001,54.246086,3839700
2011-03-17,66.139999,66.300003,65.639999,65.970001,54.869896,1712000
2011-03-18,66.790001,66.839996,66.110001,66.279999,55.127708,2604200
2011-03-21,67.000000,67.419998,67.000000,67.320000,55.992718,1679300
2011-03-22,67.349998,67.410004,67.010002,67.099998,55.809761,2036700
2011-03-23,66.919998,67.430000,66.550003,67.260002,55.942833,1666700
2011-03-24,67.660004,68.000000,67.230003,67.900002,56.475143,2419700
2011-03-25,67.830002,68.199997,67.660004,67.860001,56.678101,1956100
2011-03-28,68.029999,68.209999,67.690002,67.699997,56.544476,1739900
2011-03-29,67.720001,68.209999,67.419998,68.199997,56.962082,1354200
2011-03-30,68.580002,68.889999,68.459999,68.709999,57.388050,1276300
2011-03-31,68.699997,68.870003,68.589996,68.709999,57.388050,1298400
2011-04-01,69.180000,69.330002,68.860001,69.040001,57.663670,1707400
2011-04-04,69.150002,69.300003,68.910004,69.099998,57.713787,1091500
2011-04-05,69.010002,69.449997,68.970001,69.139999,57.747177,1317200
2011-04-06,69.470001,69.550003,69.040001,69.320000,57.897522,1396900
2011-04-07,69.199997,69.480003,68.800003,69.120003,57.730492,1506400
2011-04-08,69.389999,69.489998,68.529999,68.830002,57.488274,1389100
2011-04-11,68.919998,69.089996,68.379997,68.580002,57.279461,1138100
2011-04-12,68.150002,68.279999,67.750000,68.000000,56.795021,1699900
2011-04-13,68.320000,68.389999,67.769997,68.040001,56.828449,1521100
2011-04-14,67.639999,68.169998,67.410004,68.080002,56.861851,1434300
2011-04-15,68.230003,68.540001,68.010002,68.410004,57.137489,1376200
2011-04-18,67.610001,67.720001,67.070000,67.589996,56.452587,2323800
2011-04-19,67.750000,67.989998,67.540001,67.980003,56.778339,1048100
2011-04-20,68.830002,69.070000,68.769997,68.970001,57.605217,1324700
2011-04-21,69.250000,69.320000,69.000000,69.309998,57.889175,985400
2011-04-25,69.309998,69.360001,69.019997,69.239998,57.830711,886800
2011-04-26,69.500000,70.000000,69.400002,69.849998,58.340191,1400000
2011-04-27,70.000000,70.410004,69.709999,70.309998,58.724400,2148700
2011-04-28,70.260002,70.620003,70.199997,70.519997,58.899807,2221400
2011-04-29,70.580002,70.800003,70.459999,70.699997,59.050125,1713200
2011-05-02,71.040001,71.110001,70.430000,70.580002,58.949909,1506000
2011-05-03,70.430000,70.510002,69.820000,70.190002,58.624176,1150000
2011-05-04,70.180000,70.209999,69.349998,69.669998,58.189854,1715100
2011-05-05,69.269997,69.790001,68.800003,69.110001,57.722134,1500000
2011-05-06,69.790001,70.139999,69.139999,69.410004,57.972683,1709600
2011-05-09,69.500000,69.959999,69.370003,69.779999,58.281731,1165500
2011-05-10,70.019997,70.529999,69.959999,70.400002,58.799561,2353500
2011-05-11,70.349998,70.370003,69.349998,69.680000,58.198189,1841800
2011-05-12,69.470001,70.139999,69.070000,70.010002,58.473835,1859900
2011-05-13,70.059998,70.120003,69.180000,69.370003,57.939274,1906700
2011-05-16,69.089996,69.680000,68.800003,68.889999,57.538376,1654300
2011-05-17,68.559998,68.919998,68.269997,68.830002,57.488274,2058300
2011-05-18,68.879997,69.559998,68.730003,69.489998,58.039497,1430500
2011-05-19,69.750000,69.860001,69.269997,69.660004,58.181507,1343800
2011-05-20,69.459999,69.580002,68.949997,69.139999,57.747177,1274200
2011-05-23,68.250000,68.489998,68.059998,68.260002,57.012192,1400000
2011-05-24,68.470001,68.610001,68.050003,68.190002,56.953716,984700
2011-05-25,67.949997,68.750000,67.889999,68.470001,57.187607,1159000
2011-05-26,68.309998,68.989998,68.199997,68.879997,57.530022,1121100
2011-05-27,69.110001,69.370003,69.029999,69.199997,57.797295,937900
2011-05-31,69.879997,69.949997,69.360001,69.949997,58.423710,1606000
2011-06-01,69.769997,69.809998,68.300003,68.360001,57.095699,1760600
2011-06-02,68.370003,68.540001,67.860001,68.230003,56.987118,1726500
2011-06-03,67.430000,68.050003,67.360001,67.529999,56.402473,2139800
2011-06-06,67.360001,67.500000,66.660004,66.750000,55.751007,1893100
2011-06-07,67.040001,67.290001,66.699997,66.720001,55.725952,1369600
2011-06-08,66.610001,66.800003,66.269997,66.370003,55.433632,1482500
2011-06-09,66.559998,67.139999,66.379997,66.839996,55.826176,1047900
2011-06-10,66.580002,66.599998,65.730003,65.889999,55.032715,1743300
2011-06-13,66.010002,66.250000,65.550003,65.879997,55.024364,2814600
2011-06-14,66.510002,67.019997,66.480003,66.790001,55.784424,1577100
2011-06-15,66.250000,66.480003,65.430000,65.599998,54.790501,3630600
2011-06-16,65.620003,66.080002,65.180000,65.709999,54.882385,3040000
2011-06-17,66.360001,66.379997,65.690002,65.919998,55.057770,5544400
2011-06-20,65.720001,66.379997,65.669998,66.230003,55.316696,3463200
2011-06-21,66.570000,67.339996,66.510002,67.239998,56.160267,1916700
2011-06-22,67.080002,67.459999,66.839996,66.870003,55.851223,1946600
2011-06-23,66.059998,66.769997,65.599998,66.760002,55.759365,2929500
2011-06-24,66.500000,66.519997,65.629997,65.720001,55.124424,1942200
2011-06-27,65.750000,66.529999,65.610001,66.279999,55.594112,1569800
2011-06-28,66.570000,67.199997,66.470001,67.199997,56.365791,1814100
2011-06-29,67.449997,67.870003,67.220001,67.790001,56.860687,2576800
2011-06-30,67.980003,68.489998,67.900002,68.400002,57.372334,1973000
2011-07-01,68.430000,69.470001,68.279999,69.379997,58.194332,2021300
2011-07-05,69.349998,69.529999,69.160004,69.370003,58.185932,2259400
2011-07-06,69.209999,69.599998,69.029999,69.510002,58.303383,1753600
2011-07-07,70.150002,70.419998,69.989998,70.260002,58.932465,1558900
2011-07-08,69.500000,69.779999,69.209999,69.760002,58.513069,1598100
2011-07-11,68.879997,69.139999,68.290001,68.470001,57.431068,1961300
2011-07-12,68.239998,68.839996,68.099998,68.169998,57.179413,2108900
2011-07-13,68.519997,69.120003,68.250000,68.430000,57.397511,1904000
2011-07-14,68.589996,68.889999,67.720001,67.849998,56.911003,2059600
2011-07-15,68.169998,68.309998,67.769997,68.279999,57.271683,4489000
2011-07-18,67.970001,68.040001,67.139999,67.650002,56.743256,4783200
2011-07-19,68.029999,68.839996,68.029999,68.790001,57.699448,1841300
2011-07-20,68.980003,69.000000,68.580002,68.750000,57.665901,1390000
2011-07-21,69.080002,69.779999,68.959999,69.589996,58.370468,2111200
2011-07-22,69.599998,69.769997,69.250000,69.709999,58.471127,1162700
2011-07-25,69.000000,69.629997,68.910004,69.260002,58.093670,3126000
2011-07-26,69.220001,69.300003,68.820000,68.970001,57.850449,1500300
2011-07-27,68.559998,68.589996,67.379997,67.449997,56.575481,2134000
2011-07-28,67.430000,68.080002,67.139999,67.220001,56.382580,2786000
2011-07-29,66.570000,67.430000,66.220001,66.849998,56.072227,5091800
2011-08-01,67.660004,67.760002,65.930000,66.550003,55.820606,5148500
2011-08-02,66.120003,66.480003,64.790001,64.790001,54.344341,3528500
2011-08-03,64.839996,65.209999,63.669998,65.150002,54.646305,5828400
2011-08-04,64.260002,64.279999,61.840000,61.880001,51.903503,7792400
2011-08-05,62.660000,62.820000,60.000000,61.619999,51.685417,7689700
2011-08-08,59.869999,60.590000,57.290001,57.349998,48.103855,11876100
2011-08-09,58.299999,60.250000,56.419998,60.220001,50.511139,9100300
2011-08-10,59.080002,59.720001,57.520000,57.660000,48.363869,6008700
2011-08-11,58.099998,61.060001,57.880001,60.299999,50.578243,5850900
2011-08-12,60.820000,61.209999,60.209999,60.700001,50.913742,3018800
2011-08-15,61.220001,62.070000,61.139999,62.020000,52.020927,2803500
2011-08-16,61.439999,62.020000,60.790001,61.430000,51.526058,3085300
2011-08-17,61.799999,62.250000,60.939999,61.439999,51.534447,2398600
2011-08-18,59.779999,59.840000,58.110001,58.700001,49.236195,5826100
2011-08-19,57.820000,59.360001,57.570000,57.650002,48.355476,4061700
2011-08-22,58.959999,58.980000,57.500000,57.660000,48.363869,2330500
2011-08-23,57.910000,59.669998,57.549999,59.639999,50.024647,3714000
2011-08-24,59.549999,60.560001,59.360001,60.490002,50.737610,3163200
2011-08-25,60.869999,61.160000,59.290001,59.480000,49.890438,3379100
2011-08-26,59.169998,60.709999,58.259998,60.470001,50.720844,2649000
2011-08-29,61.270000,62.380001,61.230000,62.360001,52.306114,1942400
2011-08-30,62.080002,62.939999,61.619999,62.529999,52.448708,2465000
2011-08-31,63.000000,63.509998,62.320000,62.779999,52.658398,4318100
2011-09-01,62.810001,63.389999,61.980000,62.070000,52.062866,3652400
2011-09-02,60.740002,61.099998,60.180000,60.369999,50.636955,2225600
2011-09-06,58.529999,60.040001,58.509998,59.990002,50.318218,2405600
2011-09-07,60.919998,61.790001,60.720001,61.779999,51.819630,1325200
2011-09-08,61.349998,62.099998,60.930000,61.040001,51.198940,2727300
2011-09-09,60.349998,60.630001,59.119999,59.450001,49.865292,2610800
2011-09-12,58.669998,59.869999,58.509998,59.869999,50.217552,2692100
2011-09-13,60.070000,60.689999,59.639999,60.470001,50.720844,1683700
2011-09-14,60.820000,62.070000,59.869999,61.330002,51.442181,2517200
2011-09-15,61.950001,62.410000,61.430000,62.400002,52.339664,3961800
2011-09-16,62.630001,62.959999,62.099998,62.700001,52.591316,1550500
2011-09-19,61.639999,62.360001,61.200001,62.040001,52.037708,2066400
2011-09-20,62.259998,62.860001,61.779999,61.820000,51.853176,3733600
2011-09-21,61.799999,62.000000,59.310001,59.810001,50.167236,4794000
2011-09-22,58.139999,58.730000,57.150002,57.970001,48.623886,7423500
2011-09-23,57.290001,58.340000,57.130001,58.000000,48.907207,4869000
2011-09-26,58.630001,59.450001,57.660000,59.369999,50.062443,2532000
2011-09-27,60.540001,61.180000,59.759998,60.119999,50.694866,3318600
2011-09-28,60.270000,60.570000,58.660000,58.750000,49.539627,2326600
2011-09-29,59.810001,60.020000,58.080002,59.180000,49.902222,2724200
2011-09-30,58.360001,58.889999,57.650002,57.720001,48.671104,2520500
2011-10-03,57.380001,58.070000,55.770000,55.810001,47.060547,4172100
2011-10-04,55.080002,57.349998,54.580002,57.209999,48.241070,4981800
2011-10-05,57.400002,58.529999,56.869999,58.380001,49.227646,7841300
2011-10-06,58.299999,59.560001,57.900002,59.509998,50.180492,2284500
2011-10-07,59.849998,59.869999,58.660000,58.970001,49.725147,3014200
2011-10-10,60.000000,61.000000,59.990002,61.000000,51.436882,1636300
2011-10-11,60.599998,61.270000,60.540001,61.049999,51.479057,2688300
2011-10-12,61.570000,62.360001,61.459999,61.630001,51.968136,2856600
2011-10-13,61.290001,61.750000,60.790001,61.549999,51.900665,2149100
2011-10-14,62.320000,62.669998,61.549999,62.669998,52.845097,1654500
2011-10-17,62.380001,62.400002,61.250000,61.400002,51.774185,3651800
2011-10-18,61.330002,63.080002,60.799999,62.639999,52.819786,2640900
2011-10-19,62.560001,62.900002,61.669998,61.810001,52.119907,2146000
2011-10-20,62.029999,62.299999,61.080002,62.090000,52.356014,1829000
2011-10-21,62.830002,63.380001,62.669998,63.259998,53.342590,1808400
2011-10-24,63.439999,64.440002,63.389999,64.320000,54.236404,1737600
2011-10-25,63.959999,64.000000,62.869999,63.009998,53.131783,3056600
2011-10-26,63.730000,63.889999,62.500000,63.689999,53.705173,1772900
2011-10-27,65.430000,66.349998,64.879997,65.889999,55.560284,5321400
2011-10-28,65.650002,66.059998,65.550003,65.949997,55.610878,1285900
2011-10-31,65.150002,65.250000,64.279999,64.279999,54.202682,1729900
2011-11-01,62.400002,63.279999,62.160000,62.570000,52.760769,2837000
2011-11-02,63.500000,63.779999,62.910000,63.599998,53.629280,2117800
2011-11-03,64.279999,64.930000,63.349998,64.839996,54.674896,2056700
2011-11-04,64.300003,64.610001,63.669998,64.489998,54.379757,1625300
2011-11-07,64.440002,64.839996,63.750000,64.820000,54.658043,1455000
2011-11-08,65.169998,65.660004,64.430000,65.599998,55.315739,1909600
2011-11-09,64.040001,64.339996,63.000000,63.099998,53.207664,1885800
2011-11-10,63.950001,63.990002,63.000000,63.660000,53.679874,1363100
2011-11-11,64.449997,65.050003,64.389999,64.919998,54.742344,1234100
2011-11-14,64.690002,64.750000,64.000000,64.279999,54.202682,1189700
2011-11-15,64.080002,64.970001,63.860001,64.669998,54.531544,1076700
2011-11-16,63.990002,64.779999,63.480000,63.590000,53.620850,3342400
2011-11-17,63.480000,63.650002,62.160000,62.549999,52.743900,1795500
2011-11-18,62.799999,62.860001,62.209999,62.459999,52.668003,2139800
2011-11-21,61.529999,61.590000,60.750000,61.299999,51.689854,2008400
2011-11-22,61.119999,61.490002,60.680000,61.009998,51.445328,1586600
2011-11-23,60.430000,60.509998,59.619999,59.650002,50.298542,2141900
2011-11-25,59.490002,60.180000,59.450001,59.459999,50.138317,1011000
2011-11-28,61.090000,61.459999,60.770000,61.250000,51.647701,1887100
2011-11-29,61.459999,61.830002,61.200001,61.439999,51.807922,1229700
2011-11-30,63.209999,64.150002,63.110001,64.040001,54.000309,2363400
2011-12-01,63.950001,64.410004,63.759998,64.040001,54.000309,1561400
2011-12-02,64.650002,64.870003,63.959999,64.010002,53.975018,1746900
2011-12-05,64.940002,65.250000,64.349998,64.709999,54.565258,2032800
2011-12-06,64.769997,65.139999,64.459999,64.739998,54.590557,1241400
2011-12-07,64.519997,65.160004,63.980000,64.910004,54.733925,3885800
2011-12-08,64.500000,64.620003,63.279999,63.439999,53.494377,1964600
2011-12-09,63.700001,64.709999,63.630001,64.570000,54.447212,2099300
2011-12-12,63.950001,64.000000,63.070000,63.580002,53.612431,1369700
2011-12-13,63.970001,64.300003,62.610001,62.900002,53.039032,1525300
2011-12-14,62.599998,62.849998,62.049999,62.180000,52.431919,1896300
2011-12-15,62.910000,62.919998,62.270000,62.410000,52.625851,5062400
2011-12-16,62.849998,63.290001,62.439999,62.619999,52.802925,1320400
2011-12-19,62.910000,63.009998,61.759998,61.889999,52.187374,2382900
2011-12-20,62.910000,63.919998,62.810001,63.830002,53.823227,2053200
2011-12-21,63.459999,63.709999,62.820000,63.590000,53.925835,1728200
2011-12-22,63.860001,64.260002,63.759998,64.250000,54.485531,1636000
2011-12-23,64.419998,64.739998,64.230003,64.739998,54.901058,3194000
2011-12-27,64.639999,64.940002,64.519997,64.750000,54.909554,3100800
2011-12-28,64.779999,64.820000,63.810001,63.959999,54.239605,2096300
2011-12-29,64.040001,64.620003,64.000000,64.589996,54.773857,1565200
2011-12-30,64.470001,64.650002,64.290001,64.300003,54.527939,1267600
2012-01-03,65.410004,65.720001,65.139999,65.209999,55.299648,2230400
2012-01-04,65.150002,65.349998,64.769997,65.239998,55.325092,1647400
2012-01-05,64.940002,65.599998,64.580002,65.529999,55.571014,1146300
2012-01-06,65.559998,65.599998,65.099998,65.379997,55.443802,1640000
2012-01-09,65.529999,65.620003,65.190002,65.529999,55.571014,1978900
2012-01-10,66.199997,66.389999,66.059998,66.180000,56.122219,1368200
2012-01-11,65.959999,66.339996,65.879997,66.300003,56.223980,1825300
2012-01-12,66.480003,66.510002,65.900002,66.459999,56.359657,945000
2012-01-13,65.980003,66.150002,65.500000,66.150002,56.096790,1294700
2012-01-17,66.730003,66.820000,66.180000,66.300003,56.223980,2181700
2012-01-18,66.330002,67.110001,66.169998,67.099998,56.902409,2007300
2012-01-19,67.370003,67.570000,67.160004,67.510002,57.250088,4201300
2012-01-20,67.360001,67.529999,67.209999,67.529999,57.267056,1537600
2012-01-23,67.529999,67.910004,67.190002,67.550003,57.284027,3387500
2012-01-24,67.160004,67.570000,67.010002,67.540001,57.275524,1551900
2012-01-25,67.480003,68.290001,67.209999,68.160004,57.801319,1737900
2012-01-26,68.480003,68.599998,67.529999,67.809998,57.504490,2632700
2012-01-27,67.480003,68.000000,67.440002,67.860001,57.546909,2056600
2012-01-30,67.220001,67.680000,66.949997,67.589996,57.317921,1760300
2012-01-31,68.000000,68.040001,67.269997,67.559998,57.292496,2250500
2012-02-01,68.129997,68.620003,68.029999,68.339996,57.953957,1993200
2012-02-02,68.489998,68.629997,68.190002,68.459999,58.055717,19893800
2012-02-03,69.190002,69.500000,69.059998,69.480003,58.920715,2399700
2012-02-06,69.239998,69.470001,69.099998,69.440002,58.886795,2289600
2012-02-07,69.300003,69.709999,69.029999,69.599998,59.022480,1967000
2012-02-08,69.660004,69.849998,69.290001,69.750000,59.149677,2407100
2012-02-09,69.879997,69.959999,69.419998,69.860001,59.242950,1780800
2012-02-10,69.230003,69.379997,69.040001,69.309998,58.776535,1365200
2012-02-13,69.820000,69.910004,69.510002,69.839996,59.225994,1499600
2012-02-14,69.699997,69.779999,69.290001,69.739998,59.141186,1875500
2012-02-15,70.000000,70.099998,69.279999,69.440002,58.886795,2022900
2012-02-16,69.449997,70.320000,69.349998,70.269997,59.590626,1601500
2012-02-17,70.480003,70.519997,70.180000,70.370003,59.675449,2093300
2012-02-21,70.580002,70.680000,70.129997,70.339996,59.649990,1525900
2012-02-22,70.209999,70.410004,69.989998,70.120003,59.463448,1781800
2012-02-23,70.080002,70.529999,69.820000,70.510002,59.794186,1500800
2012-02-24,70.650002,70.779999,70.470001,70.610001,59.878963,1267400
2012-02-27,70.139999,70.889999,69.970001,70.669998,59.929840,1350500
2012-02-28,70.739998,70.949997,70.570000,70.870003,60.099449,1839300
2012-02-29,70.980003,71.190002,70.400002,70.410004,59.709366,2211400
2012-03-01,70.669998,71.089996,70.610001,70.949997,60.167294,2413800
2012-03-02,70.900002,70.970001,70.440002,70.599998,59.870487,1609400
2012-03-05,70.440002,70.500000,70.029999,70.279999,59.599129,2700400
2012-03-06,69.610001,69.620003,68.970001,69.150002,58.640862,2393600
2012-03-07,69.400002,69.830002,69.300003,69.750000,59.149677,1411000
2012-03-08,70.220001,70.599998,69.980003,70.470001,59.760262,1697300
2012-03-09,70.599998,71.010002,70.519997,70.820000,60.057045,1462200
2012-03-12,70.860001,70.940002,70.550003,70.769997,60.014626,1431600
2012-03-13,71.180000,72.080002,71.050003,72.080002,61.125576,1521000
